user_id,age,income,gender,spending_score,visit_count,age_s,income_s,spending_score_s,visit_count_s,pca1,pca2,cluster,user_vec,pca_vec
U0469,52,8966.04,M,3.0,2,1.0398599568598212,1.6755767929606626,-1.653289859119597,-0.639972859110943,2.1851463845859413,-1.2021430587708553,4,"[1.039860, 1.675577, -1.653290, -0.639973]","[2.185146, -1.202143]"
U0470,40,5517.0,F,2.99,3,0.055299480110740026,-0.05343548477978558,-1.653634252175267,-0.05391712732436521,0.8593963588757817,-0.8732036729811898,3,"[0.055299, -0.053435, -1.653634, -0.053917]","[0.859396, -0.873204]"
U0471,34,4397.0,F,58.0,3,-0.4369807582638006,-0.614894253326773,0.24087194706626433,-0.05391712732436521,-0.7288532158267155,0.029482079718921805,0,"[-0.436981, -0.614894, 0.240872, -0.053917]","[-0.728853, 0.029482]"
U0472,43,7726.0,F,38.0,2,0.30143959929801034,1.0539416756847637,-0.44791416427404884,-0.639972859110943,0.8217119423293456,-0.7668668915206582,4,"[0.301440, 1.053942, -0.447914, -0.639973]","[0.821712, -0.766867]"
U0473,25,5735.0,M,15.0,0,-1.1754011158256117,0.055848454098110185,-1.240018192315409,-1.8120843226840988,-0.4326595566660983,-2.4286910128587533,3,"[-1.175401, 0.055848, -1.240018, -1.812084]","[-0.432660, -2.428691]"
U0474,46,4870.0,F,34.0,2,0.5475797184852806,-0.3777781841100542,-0.5856713865421115,-0.639972859110943,0.09190382906159066,-0.38735010213463517,4,"[0.547580, -0.377778, -0.585671, -0.639973]","[0.091904, -0.387350]"
U0475,43,3160.0,M,61.0,7,0.30143959929801034,-1.235005411088044,0.3441898637673113,2.290305799821946,-0.051553147932472634,2.134863738145525,0,"[0.301440, -1.235005, 0.344190, 2.290306]","[-0.051553, 2.134864]"
U0476,27,6854.0,F,35.0,4,-1.011307703034098,0.6168059201731807,-0.5512320809750958,0.5321386044622126,0.4320388460229723,-0.5620164748736118,3,"[-1.011308, 0.616806, -0.551232, 0.532139]","[0.432039, -0.562016]"
U0477,43,2242.0,F,64.0,3,0.30143959929801034,-1.6952010803078068,0.44750778046835826,-0.05391712732436521,-1.2061856286686488,0.7418208452914417,0,"[0.301440, -1.695201, 0.447508, -0.053917]","[-1.206186, 0.741821]"
U0478,51,4590.0,M,25.0,4,0.9578132504640645,-0.5181428762468011,-0.8956251366452525,0.5321386044622126,0.7504812188460258,0.4533240165491476,1,"[0.957813, -0.518143, -0.895625, 0.532139]","[0.750481, 0.453324]"
U0479,58,3063.0,F,24.0,3,1.532140195234362,-1.2836317508639883,-0.9300644422122681,-0.05391712732436521,0.32995134242690427,0.49747019109604973,0,"[1.532140, -1.283632, -0.930064, -0.053917]","[0.329951, 0.497470]"
U0480,24,6324.0,M,12.0,5,-1.2574478222213683,0.35111561005719555,-1.343336109016456,1.1181943362487905,0.7830261177822351,-0.6467891384413629,3,"[-1.257448, 0.351116, -1.343336, 1.118194]","[0.783026, -0.646789]"
U0481,21,4595.0,M,18.0,2,-1.5035879414086388,-0.5156363638872163,-1.136700275614362,-0.639972859110943,-0.5910151438030966,-1.617130279212413,3,"[-1.503588, -0.515636, -1.136700, -0.639973]","[-0.591015, -1.617130]"
U0482,28,2919.0,F,15.0,3,-0.9292609966383413,-1.3558193068200297,-1.240018192315409,-0.05391712732436521,-0.6188590247620466,-0.8140396737980071,3,"[-0.929261, -1.355819, -1.240018, -0.053917]","[-0.618859, -0.814040]"
U0483,46,7342.0,M,80.0,5,0.5475797184852806,0.8614415264686538,0.9985366695406088,1.1181943362487905,0.6343533556318914,1.3279507060673141,1,"[0.547580, 0.861442, 0.998537, 1.118194]","[0.634353, 1.327951]"
U0484,53,2116.4900000000002,F,27.0,3,1.121906663255578,-1.7581195535581036,-0.8267465255112211,-0.05391712732436521,-0.20556347953098214,0.4695503395357069,0,"[1.121907, -1.758120, -0.826747, -0.053917]","[-0.205563, 0.469550]"
U0485,42,2467.0,F,72.0,3,0.21939289290225358,-1.5824080241264924,0.7230222250044835,-0.05391712732436521,-1.3180186932620352,0.8225077816215702,0,"[0.219393, -1.582408, 0.723022, -0.053917]","[-1.318019, 0.822508]"
U0486,38,7851.0,M,60.0,2,-0.10879393268077353,1.1166044846743828,0.3097505582002956,-0.639972859110943,0.27652725873867035,-0.5741937075848434,4,"[-0.108794, 1.116604, 0.309751, -0.639973]","[0.276527, -0.574194]"
U0487,53,6170.0,M,46.0,2,1.121906663255578,0.27391502938198475,-0.1723997197379236,-0.639972859110943,0.5340459031013298,-0.049714458272968894,4,"[1.121907, 0.273915, -0.172400, -0.639973]","[0.534046, -0.049714]"
U0488,27,2116.4900000000002,M,89.0,2,-1.011307703034098,-1.7581195535581036,1.3084904196437497,-0.639972859110943,-2.4804191315896653,0.20287330187303135,2,"[-1.011308, -1.758120, 1.308490, -0.639973]","[-2.480419, 0.202873]"
U0489,54,7966.0,M,17.0,7,1.203953369651335,1.1742542689448325,-1.1711395811813776,2.290305799821946,2.6866942770958353,1.193362032062418,1,"[1.203953, 1.174254, -1.171140, 2.290306]","[2.686694, 1.193362]"
U0490,26,2645.0,F,93.0,3,-1.0933544094298548,-1.4931761841252749,1.4462476419118124,-0.05391712732436521,-2.219895099306193,0.5638108791157584,2,"[-1.093354, -1.493176, 1.446248, -0.053917]","[-2.219895, 0.563811]"
U0491,41,2117.0,F,53.0,1,0.1373461865064968,-1.757863889297426,0.06867541923118603,-1.2260285908975208,-1.5171354751925006,-0.299700429219938,0,"[0.137346, -1.757864, 0.068675, -1.226029]","[-1.517135, -0.299700]"
U0492,52,4928.0,M,8.0,7,1.0398599568598212,-0.3487026407388709,-1.4810933312845187,2.290305799821946,1.8130907972623942,1.3090238529080147,1,"[1.039860, -0.348703, -1.481093, 2.290306]","[1.813091, 1.309024]"
U0493,52,7725.0,F,79.0,7,1.0398599568598212,1.0534403732128468,0.9640973639735931,2.290305799821946,1.392053130204303,2.275386041670251,1,"[1.039860, 1.053440, 0.964097, 2.290306]","[1.392053, 2.275386]"
U0494,53,4551.0,F,27.0,6,1.121906663255578,-0.5376936726515622,-0.8267465255112211,1.7042500680353683,1.1755635210804396,1.3499258461563877,1,"[1.121907, -0.537694, -0.826747, 1.704250]","[1.175564, 1.349926]"
U0495,35,8117.0,F,46.0,3,-0.35493405186804383,1.2499509422042925,-0.1723997197379236,-0.05391712732436521,0.7149113306390905,-0.5884173307172963,4,"[-0.354934, 1.249951, -0.172400, -0.053917]","[0.714911, -0.588417]"
U0496,56,7042.0,F,50.0,4,1.3680467824428484,0.7110507848935679,-0.03464249746986094,0.5321386044622126,1.248283705256206,0.8149865355374811,1,"[1.368047, 0.711051, -0.034642, 0.532139]","[1.248284, 0.814987]"
U0497,49,8717.0,M,71.0,1,0.793719837672551,1.5507324253544643,0.6885829194374679,-1.2260285908975208,0.5397382407374154,-0.4374540186365103,4,"[0.793720, 1.550732, 0.688583, -1.226029]","[0.539738, -0.437454]"
U0498,41,7560.0,M,3.0,2,0.1373461865064968,0.9707254653465496,-1.653289859119597,-0.639972859110943,1.3447106890154064,-1.4635746097099727,3,"[0.137346, 0.970725, -1.653290, -0.639973]","[1.344711, -1.463575]"
U0499,40,6289.0,F,93.0,2,0.055299480110740026,0.3335700235401022,1.4462476419118124,-0.639972859110943,-0.760504182579673,0.2893629661731784,2,"[0.055299, 0.333570, 1.446248, -0.639973]","[-0.760504, 0.289363]"
U0500,49,2846.0,M,64.0,4,0.793719837672551,-1.3924143872699672,0.44750778046835826,0.5321386044622126,-0.5981136050189227,1.292544623285492,0,"[0.793720, -1.392414, 0.447508, 0.532139]","[-0.598114, 1.292545]"
